City,AccentCity,ProvinceName,Latitude,Longitude,ProvinceID
zingonyameni,Zingonyameni,Eastern Cape,-30.608185,28.535301,5
zingqutu,Zingqutu,Eastern Cape,-31.737194,27.517652,5
zingqwene,Zingqwene,Eastern Cape,-31.70251,27.366481,5
zingxala,Zingxala,Eastern Cape,-32.461059,28.292473,5
zinkawu,Zinkawu,Eastern Cape,-31.986339,29.053538,5
zinkumbini,Zinkumbini,Eastern Cape,-31.433333,29.016667,5
zintlawini,Zintlawini,Eastern Cape,-31.4,28.416667,5
zintukwini,Zintukwini,Eastern Cape,-31.589171,28.469676,5
zinyosini,Zinyosini,Eastern Cape,-31.093449,29.128581,5
ziqalabeni,Ziqalabeni,Eastern Cape,-30.53127,28.790541,5
ziqangweni,Ziqangweni,Eastern Cape,-31.65,29.483333,5
ziqhorana,Ziqhorana,Eastern Cape,-32.270029,28.651673,5
zirkie,Zirkie,Northern Cape,-28.95,22.816667,8
zisovini,Zisovini,Eastern Cape,-31.583813,26.97655,5
zitapile,Zitapile,Eastern Cape,-30.569706,28.861246,5
zitenjini,Zitenjini,Eastern Cape,-31.880796,28.84903,5
zitenji,Zitenji,Eastern Cape,-32.404261,28.668335,5
zithulele,Zithulele,Eastern Cape,-32.047906,29.059159,5
ziwundwana,Ziwundwana,Eastern Cape,-31.983333,28.166667,5
ziwundwane,Ziwundwane,Eastern Cape,-31.983333,28.166667,5
zixekeni,Zixekeni,Eastern Cape,-31.933333,28.783333,5
zizityaneni,Zizityaneni,Eastern Cape,-30.876794,29.734028,5
zoar,Zoar,Western Cape,-33.495597,21.443733,11
zoekmakaar,Zoekmakaar,Limpopo,-23.492459,29.942164,9
zoekmekaar,Zoekmekaar,Limpopo,-23.492459,29.942164,9
zoetap,Zoetap,Northern Cape,-28.772375,20.641862,8
zoetdoorns,Zoetdoorns,Limpopo,-23.366667,29.4,9
zoetevelden,Zoetevelden,Limpopo,-24.726156,29.743045,9
zoetkopjes,Zoetkopjes,Limpopo,-24.641921,28.971751,9
zoetvelden,Zoetvelden,Limpopo,-24.726156,29.743045,9
zondela,Zondela,KwaZulu Natal,-28.306163,31.443798,2
zonderhule south,Zonderhule South,Northern Cape,-29.666667,20.916667,8
zonderwater,Zonderwater,Gauteng,-25.689545,28.542572,6
zonga,Zonga,Eastern Cape,-32.427574,28.035784,5
zonnehoeve,Zonnehoeve,Gauteng,-26.070272,27.875403,6
zonnekus,Zonnekus,Western Cape,-33.883333,18.483333,11
zonquasdrift,Zonquasdrift,Western Cape,-33.342928,18.975061,11
zoo als hy lykt,Zoo Als Hy Lykt,Mpumalanga,-26.815218,29.86402,7
zotsha,Zotsha,KwaZulu Natal,-30.783333,30.383333,2
zout kuil,Zout Kuil,Western Cape,-33.516667,20.166667,11
zoutrivier,Zoutrivier,Western Cape,-33.932547,18.466182,11
zuinguin,Zuinguin,KwaZulu Natal,-27.633333,30.816667,2
zulumema,Zulumema,Eastern Cape,-32.241715,26.640541,5
zuma,Zuma,KwaZulu Natal,-30.455999,30.086139,2
zunckels,Zunckels,KwaZulu Natal,-28.85307,29.397663,2
zungwini,Zungwini,KwaZulu Natal,-27.633333,30.816667,2
zusterstroom,Zusterstroom,Gauteng,-25.547049,28.947346,6
zuurbraak,Zuurbraak,Western Cape,-34.004425,20.654317,11
zuurfontein,Zuurfontein,Free State,-29.833333,26.816667,3
zuurspruit,Zuurspruit,Free State,-29.766532,26.38529,3
zwaar draai,Zwaar Draai,Northern Cape,-28.65,20.466667,8
zwaartkop native location,Zwaartkop Native Location,Limpopo,-24.7,30.166667,9
zwartberg,Zwartberg,KwaZulu Natal,-30.238399,29.340833,2
zwartbooystad,Zwartbooystad,North West,-25.26827,28.169312,10
zwartfontein work colony,Zwartfontein Work Colony,Mpumalanga,-25.206854,30.944757,7
zwart klip,Zwart Klip,Western Cape,-34.083333,18.683333,11
zwartkops,Zwartkops,Eastern Cape,-33.864057,25.601104,5
zwartkop,Zwartkop,Eastern Cape,-33.864057,25.601104,5
zwartkop,Zwartkop,Limpopo,-24.783333,27.283333,9
zwartmodderfontein,Zwartmodderfontein,KwaZulu Natal,-30.422681,28.879968,2
zwartmodder,Zwartmodder,Northern Cape,-28.027398,20.552269,8
zwartruggens,Zwartruggens,North West,-25.650215,26.688564,10
zwartwater,Zwartwater,Eastern Cape,-31.636543,26.838577,5
zwartwater,Zwartwater,Northern Cape,-28.483333,16.75,8
zwa-zakele,Zwa-Zakele,Eastern Cape,-33.875934,25.574323,5
zweletemba,Zweletemba,Western Cape,-33.648766,19.490119,11
zwelidumile,Zwelidumile,Eastern Cape,-32.3,28.6,5
zwelitsha,Zwelitsha,Eastern Cape,-32.919991,27.425858,5
zwide,Zwide,Eastern Cape,-33.867294,25.563919,5
springfontein,Springfontein,Mpumalanga,-26.092131,29.987053,7
spring hill,Spring Hill,Eastern Cape,-32.116667,28.85,5
springkaanfontein,Springkaanfontein,Free State,-29.515957,27.056234,3
springs,Springs,Free State,-29.469251,26.859645,3
springs,Springs,Eastern Cape,-31.466667,28.366667,5
spring's,Spring's,Eastern Cape,-32.461584,28.063725,5
springs,Springs,Gauteng,-26.25,28.4,6
spring vale south african national tuberculosis settlement,Spring Vale South African National Tuberculosis Settlement,Eastern Cape,-31.630058,28.67741,5
springvale,Springvale,Eastern Cape,-31.182426,25.754708,5
spring vale,Spring Vale,Eastern Cape,-31.630058,28.67741,5
springvale,Springvale,Eastern Cape,-31.717554,25.789744,5
springvale,Springvale,North West,-26.87727,26.807703,10
spring valley,Spring Valley,Eastern Cape,-30.774648,26.409097,5
spykerras,Spykerras,Gauteng,-25.455556,28.266944,6
square hill,Square Hill,Western Cape,-34.066747,18.465988,11
staatsplaas,Staatsplaas,Eastern Cape,-31.683333,27.2,5
stable,Stable,Limpopo,-23.133333,30.516667,9
stafford's post,Stafford's Post,KwaZulu Natal,-30.516667,29.75,2
stafpoort,Stafpoort,Free State,-30.070113,26.386473,3
standerston,Standerston,Mpumalanga,-26.933655,29.241518,7
standerton,Standerton,Mpumalanga,-26.933655,29.241518,7
standplaas,Standplaas,Western Cape,-33.977928,22.576874,11
standplaats,Standplaats,Western Cape,-33.977928,22.576874,11
stanfieldhill,Stanfieldhill,Mpumalanga,-26.917403,29.209746,7
stanford,Stanford,Western Cape,-34.439403,19.456154,11
stanger,Stanger,KwaZulu Natal,-29.328164,31.289537,2
stanger station,Stanger Station,KwaZulu Natal,-29.328164,31.289537,2
steadmore,Steadmore,KwaZulu Natal,-29.611899,29.539343,2
steelpoort,Steelpoort,Mpumalanga,-24.731176,30.205835,7
steel's drift,Steel's Drift,Free State,-27.355589,29.485141,3
steelwater,Steelwater,Western Cape,-33.699346,18.58848,11
steenberg,Steenberg,Western Cape,-34.074425,18.470234,11
steenbokpan,Steenbokpan,Limpopo,-23.69532,27.284107,9
steenbras,Steenbras,Western Cape,-34.15,18.15,11
stefanus,Stefanus,Free State,-30.533114,26.798661,3
steilloop bridge,Steilloop Bridge,Limpopo,-23.416318,28.623476,9
steilloopbrug,Steilloopbrug,Limpopo,-23.416318,28.623476,9
steillopbrug,Steillopbrug,Limpopo,-23.416318,28.623476,9
steilnek,Steilnek,North West,-26.014574,24.809561,10
steilrand,Steilrand,KwaZulu Natal,-27.8,31.233333,2
steinau,Steinau,Eastern Cape,-31.137856,27.272862,5
steinkopf,Steinkopf,Northern Cape,-29.262954,17.733405,8
stellaland,Stellaland,Free State,-29.616667,26.95,3
stella,Stella,North West,-26.552983,24.866835,10
stellenberg,Stellenberg,Western Cape,-33.866088,18.659923,11
stellenbosch,Stellenbosch,Western Cape,-33.934621,18.866762,11
stendal,Stendal,KwaZulu Natal,-28.771258,30.113717,2
stenekamps kop,Stenekamps Kop,Free State,-28.516667,28.183333,3
sterkfontein,Sterkfontein,Free State,-29.784915,26.80914,3
sterkfontein,Sterkfontein,Eastern Cape,-31.558276,25.664383,5
sterkfontein,Sterkfontein,Limpopo,-25.033333,29.6,9
sterkloop,Sterkloop,Mpumalanga,-25.5274,29.846342,7
sterkloop,Sterkloop,Limpopo,-23.812179,29.917093,9
sterkrivier,Sterkrivier,Limpopo,-24.157874,28.740054,9
sterkspruit,Sterkspruit,Eastern Cape,-30.526512,27.367425,5
sterkspruit,Sterkspruit,Mpumalanga,-25.373544,30.528783,7
sterkstroom,Sterkstroom,Free State,-30.575602,26.945455,3
sterkstroom,Sterkstroom,Eastern Cape,-31.557139,26.554165,5
sterkwater,Sterkwater,Free State,-30.378806,26.70655,3
sterlefontein,Sterlefontein,Free State,-29.25,26.066667,3
sterling park,Sterling Park,Eastern Cape,-31.812832,26.42732,5
sternham,Sternham,Northern Cape,-28.895309,21.983782,8
steunmekaar,Steunmekaar,Free State,-29.503143,25.524089,3
stevnsrus,Stevnsrus,Eastern Cape,-31.294845,25.79783,5
stewartby,Stewartby,North West,-26.133333,26.183333,10
stewarton,Stewarton,Eastern Cape,-30.883333,26.2,5
steynsburg,Steynsburg,Eastern Cape,-31.295649,25.823382,5
steynsdorp,Steynsdorp,Mpumalanga,-26.118163,30.981736,7
steynskraal,Steynskraal,Free State,-29.452651,25.704191,3
steynsnek,Steynsnek,Eastern Cape,-31.175417,26.856302,5
steynsrus,Steynsrus,Free State,-27.953333,27.563944,3
steynsrust,Steynsrust,Free State,-27.953333,27.563944,3
steynsrust,Steynsrust,Eastern Cape,-30.856867,26.771302,5
steytlerville,Steytlerville,Eastern Cape,-33.332744,24.34539,5
sthaberg,Sthaberg,North West,-25.41136,27.123867,10
stiebeuelvlei,Stiebeuelvlei,Northern Cape,-30.416667,20.95,8
stilbaai-oos,Stilbaai-Oos,Western Cape,-34.368528,21.42083,11
stilbaai,Stilbaai,Western Cape,-34.369303,21.407481,11
stilbaaistrand,Stilbaaistrand,Western Cape,-34.368528,21.42083,11
stilbaai-wes,Stilbaai-Wes,Western Cape,-34.379044,21.417225,11
stilfontein,Stilfontein,Free State,-29.493227,26.597143,3
stilfontein,Stilfontein,North West,-26.844926,26.768294,10
stil gelee,Stil Gelee,Gauteng,-25.595044,28.262489,6
still bay east,Still Bay East,Western Cape,-34.368528,21.42083,11
still bay,Still Bay,Western Cape,-34.369303,21.407481,11
still bay strand,Still Bay Strand,Western Cape,-34.368528,21.42083,11
still bay west,Still Bay West,Western Cape,-34.379044,21.417225,11
stillerus,Stillerus,Free State,-29.3,26.6,3
stillerus,Stillerus,Northern Cape,-29.054977,21.995577,8
stillerus,Stillerus,North West,-27.26267,23.861132,10
stillerust,Stillerust,Free State,-29.445332,25.719659,3
stillerust,Stillerust,Eastern Cape,-31.108198,26.135173,5
stillestroom,Stillestroom,Free State,-29.667327,26.070199,3
stille woning,Stille Woning,Free State,-29.039193,26.048673,3
stilstaan-en-afspring,Stilstaan-en-Afspring,Northern Cape,-29.791615,21.025481,8
stilverwag,Stilverwag,Northern Cape,-29.787053,21.975256,8
stinkbrak,Stinkbrak,Northern Cape,-30.157294,22.055812,8
stinkfontein,Stinkfontein,Northern Cape,-28.823496,17.254173,8
stinkhoutfontein,Stinkhoutfontein,Free State,-29.809788,26.014333,3
stinkord,Stinkord,Eastern Cape,-30.848402,28.615524,5
stink puts,Stink Puts,Northern Cape,-30.266667,20.183333,8
stinkwater,Stinkwater,North West,-25.387942,28.15817,10
stock basin,Stock Basin,Eastern Cape,-31.610634,27.504348,5
stockdale,Stockdale,Eastern Cape,-31.710556,26.048839,5
stockton,Stockton,Eastern Cape,-31.247181,25.53084,5
stockville,Stockville,Western Cape,-33.849999,20.115027,11
stofbakkies,Stofbakkies,Northern Cape,-29.666667,19.2,8
stofberg-gedenkskool,Stofberg-Gedenkskool,Gauteng,-26.833333,28.066667,6
stofberg,Stofberg,Gauteng,-26.833333,28.066667,6
stoffberggedenkskool,Stoffberggedenkskool,Gauteng,-26.833333,28.066667,6
stoffberg,Stoffberg,Mpumalanga,-25.416667,28.833333,7
stoffelshoek,Stoffelshoek,North West,-25.89496,23.197091,10
stokwes basin,Stokwes Basin,Eastern Cape,-31.610634,27.504348,5
stompneusbaai,Stompneusbaai,Western Cape,-32.724192,17.975436,11
stompneus bay,Stompneus Bay,Western Cape,-32.724192,17.975436,11
stomp,Stomp,Mpumalanga,-25.192262,29.10553,7
stone edge,Stone Edge,Limpopo,-23.023566,29.897816,9
stoneleigh,Stoneleigh,Eastern Cape,-31.041533,25.686322,5
stoneycroft,Stoneycroft,Eastern Cape,-30.810979,26.343684,5
stoney croft,Stoney Croft,Eastern Cape,-31.682617,27.320084,5
ston,Ston,KwaZulu Natal,-29.333333,30.966667,2
stoomhoek,Stoomhoek,Free State,-28.807514,26.105131,3
stormberg,Stormberg,Eastern Cape,-31.283333,26.283333,5
storms river,Storms River,Eastern Cape,-33.973789,23.886632,5
stormsriviermond,Stormsriviermond,Eastern Cape,-34.019898,23.896281,5
stormsrivier,Stormsrivier,Eastern Cape,-33.973789,23.886632,5
stormsvlei,Stormsvlei,Western Cape,-34.083391,20.096196,11
strandfontein,Strandfontein,Northern Cape,-30.966667,17.666667,8
strandfontein,Strandfontein,Western Cape,-34.073097,18.561189,11
strandskloof,Strandskloof,Western Cape,-34.578137,19.44257,11
strand,Strand,Western Cape,-34.106869,18.827513,11
strathavon,Strathavon,Gauteng,-26.1,28.066667,6
strathfield,Strathfield,Eastern Cape,-31.568734,26.680767,5
strathmore park,Strathmore Park,KwaZulu Natal,-28.172757,30.212473,2
strathroy,Strathroy,KwaZulu Natal,-30.558469,28.880282,2
straussburg,Straussburg,Northern Cape,-28.4381,21.332139,8
strazon estates,Strazon Estates,Mpumalanga,-26.166667,28.95,7
streatham,Streatham,Limpopo,-24.316667,30.283333,9
struisbaai,Struisbaai,Western Cape,-34.803655,20.054739,11
struis bay,Struis Bay,Western Cape,-34.803655,20.054739,11
struishoek,Struishoek,Northern Cape,-28.845035,17.262103,8
strydberg post,Strydberg Post,KwaZulu Natal,-30.610205,29.220571,2
strydenburg,Strydenburg,Northern Cape,-29.94313,23.676003,8
strydfontein,Strydfontein,KwaZulu Natal,-30.467768,29.111807,2
strydfontein,Strydfontein,Free State,-30.221281,26.255733,3
strydfontein,Strydfontein,Eastern Cape,-30.798355,26.947665,5
strydfontein,Strydfontein,Gauteng,-25.637033,28.040381,6
strydfontein,Strydfontein,North West,-25.045837,26.304178,10
strydkraal,Strydkraal,Limpopo,-24.470017,29.713806,9
strydom college,Strydom College,Free State,-29.166667,26.783333,3
strydpoort,Strydpoort,Free State,-30.543028,26.605718,3
studholme,Studholme,Limpopo,-22.968531,29.969394,9
studtis,Studtis,Eastern Cape,-33.545312,23.983182,5
stutterheim,Stutterheim,Eastern Cape,-32.57076,27.423961,5
stuurmanspoort,Stuurmanspoort,Northern Cape,-30.763773,21.990811,8
stylrand,Stylrand,KwaZulu Natal,-27.8,31.233333,2
subridge,Subridge,Northern Cape,-28.959166,22.515555,8
sugarbush,Sugarbush,Eastern Cape,-30.818554,29.202893,5
suger bush,Suger Bush,Eastern Cape,-30.818554,29.202893,5
suideinde,Suideinde,Eastern Cape,-33.973393,25.620363,5
suidelyn,Suidelyn,Free State,-30.159226,26.940531,3
suiderkruis,Suiderkruis,Western Cape,-34.057898,22.226938,11
suider-paarl,Suider-Paarl,Western Cape,-33.768168,18.966352,11
suid-holland,Suid-Holland,Limpopo,-23.890356,28.913758,9
suikerbostuin,Suikerbostuin,North West,-25.833333,27.133333,10
suikersteek,Suikersteek,Northern Cape,-28.366667,20.166667,8
suits me,Suits Me,KwaZulu Natal,-28.721915,32.04246,2
sukani,Sukani,Limpopo,-23.316667,30.716667,9
sukses,Sukses,Northern Cape,-30.545989,21.693993,8
sulenkama,Sulenkama,Eastern Cape,-31.017873,28.686056,5
sulphur springs,Sulphur Springs,Mpumalanga,-27.178711,31.095201,7
sulphur spring,Sulphur Spring,Mpumalanga,-27.178711,31.095201,7
sultanaoord,Sultanaoord,Northern Cape,-28.416139,21.458677,8
summer pride,Summer Pride,Free State,-29.205522,26.274465,3
summer pride,Summer Pride,Eastern Cape,-30.695572,26.474169,5
summerstrand,Summerstrand,Eastern Cape,-33.990685,25.66376,5
sumsare,Sumsare,Limpopo,-23.187867,30.275624,9
sun city,Sun City,North West,-25.346381,27.097333,10
sundrift,Sundrift,KwaZulu Natal,-30.729767,29.828351,2
sundumbili,Sundumbili,KwaZulu Natal,-29.133711,31.397521,2
sunduza,Sunduza,Eastern Cape,-32.133333,28.683333,5
sunduzi,Sunduzi,Eastern Cape,-32.133333,28.683333,5
sundwana,Sundwana,Eastern Cape,-31.472279,28.060803,5
sundwane,Sundwane,Eastern Cape,-31.472279,28.060803,5
sunkelsdrif,Sunkelsdrif,KwaZulu Natal,-27.3,30.683333,2
sunkels drift,Sunkels Drift,KwaZulu Natal,-27.3,30.683333,2
sunlands,Sunlands,Eastern Cape,-33.936798,25.402285,5
sunland,Sunland,Eastern Cape,-33.516667,25.616667,5
sunningdale,Sunningdale,Limpopo,-24.350113,29.250726,9
sunnyacres,Sunnyacres,Western Cape,-34.133333,18.383333,11
sunnycroft,Sunnycroft,Western Cape,-34.133333,18.383333,11
sunnydale,Sunnydale,Free State,-30.406799,26.66686,3
sunny ridge,Sunny Ridge,Eastern Cape,-31.607249,26.628913,5
sunnyridge,Sunnyridge,Eastern Cape,-33.03989,27.8536,5
sunny seas,Sunny Seas,Western Cape,-34.360415,18.959282,11
sunnyside,Sunnyside,KwaZulu Natal,-29.733333,29.766667,2
sunnyside,Sunnyside,Free State,-26.911664,27.469494,3
sunnyside,Sunnyside,Eastern Cape,-31.337809,26.334916,5
sunnyside,Sunnyside,Gauteng,-25.757459,28.211326,6
sunnyside,Sunnyside,Western Cape,-33.96999,18.517506,11
sunray,Sunray,Eastern Cape,-32.627204,28.163629,5
sunridge park,Sunridge Park,Eastern Cape,-33.953986,25.529485,5
sunrise-on-sea,Sunrise-on-Sea,Eastern Cape,-32.919607,28.050271,5
sunrise,Sunrise,Eastern Cape,-33.096223,27.675438,5
sun valley farm,Sun Valley Farm,KwaZulu Natal,-29.833333,29.8,2
sun valley in,Sun Valley In,Mpumalanga,-26.08582,28.713448,7
sun valley,Sun Valley,Western Cape,-34.122855,18.397545,11
sunwich port,Sunwich Port,KwaZulu Natal,-30.663501,30.511416,2
supingstad,Supingstad,North West,-24.789433,26.054088,10
surats store,Surats Store,KwaZulu Natal,-29.65,30.533333,2
surats,Surats,KwaZulu Natal,-29.65,30.533333,2
surrey estates,Surrey Estates,Western Cape,-33.975708,18.544795,11
surrey estate,Surrey Estate,Western Cape,-33.975708,18.544795,11
surreyvale,Surreyvale,KwaZulu Natal,-28.066667,31.033333,2
susannas rust,Susannas Rust,Free State,-28.113014,28.111054,3
susterstroom,Susterstroom,Gauteng,-25.547049,28.947346,6
suswe,Suswe,Limpopo,-23.875022,28.694269,9
sutcliffe vale,Sutcliffe Vale,Eastern Cape,-32.646102,28.206805,5
sutelong,Sutelong,North West,-25.15,27.966667,10
sutherland,Sutherland,KwaZulu Natal,-30.554006,29.791365,2
sutherland,Sutherland,Northern Cape,-32.394349,20.661067,8
sutton,Sutton,Northern Cape,-27.431929,22.823837,8
suurberg,Suurberg,Eastern Cape,-31.180327,25.626646,5
suurbraak,Suurbraak,Western Cape,-34.004425,20.654317,11
suurbult,Suurbult,Free State,-29.506096,27.09849,3
suurfontein,Suurfontein,Eastern Cape,-31.33085,26.15221,5
suurman,Suurman,North West,-25.38097,28.225715,10
swaardraai,Swaardraai,Northern Cape,-28.65,20.466667,8
swaelkrans,Swaelkrans,Eastern Cape,-31.359289,26.390287,5
swakfontein,Swakfontein,Eastern Cape,-31.136923,26.962158,5
swale,Swale,Limpopo,-24.461916,30.012904,9
swanepoelskraal,Swanepoelskraal,Eastern Cape,-33.44058,25.689706,5
swanepoelsrust,Swanepoelsrust,Limpopo,-24.566667,27.983333,9
swane ridge,Swane Ridge,Eastern Cape,-30.945338,29.656995,5
swane,Swane,Eastern Cape,-30.946627,29.649401,5
swani ridge,Swani Ridge,Eastern Cape,-30.945338,29.656995,5
swartbaadjie,Swartbaadjie,Northern Cape,-30.87745,22.161067,8
swartbaken,Swartbaken,Northern Cape,-29.53267,21.351172,8
swartberg,Swartberg,KwaZulu Natal,-30.238399,29.340833,2
swartbooistad,Swartbooistad,North West,-25.26827,28.169312,10
swartbooistat,Swartbooistat,North West,-25.26827,28.169312,10
swartboom,Swartboom,North West,-25.039972,28.132196,10
swartdamstad,Swartdamstad,North West,-25.32379,28.048509,10
swartdamstat,Swartdamstat,North West,-25.32379,28.048509,10
swartfontein arbeidskolonie,Swartfontein Arbeidskolonie,Mpumalanga,-25.206854,30.944757,7
swartfontein,Swartfontein,Free State,-27.933333,28.6,3
swartfontein,Swartfontein,Eastern Cape,-30.711733,26.94642,5
swartfontein,Swartfontein,Mpumalanga,-25.206854,30.944757,7
swarthoogte,Swarthoogte,KwaZulu Natal,-28.483333,31.2,2
swartjan,Swartjan,Free State,-29.153354,26.107743,3
swartklip,Swartklip,Limpopo,-24.936025,27.158381,9
swartklip,Swartklip,Western Cape,-34.083333,18.683333,11
swartkopfonteinhek,Swartkopfonteinhek,North West,-24.866667,25.966667,10
swartkoplokasie,Swartkoplokasie,Limpopo,-24.7,30.166667,9
swartkoppies,Swartkoppies,Free State,-29.950314,25.49756,3
swartkoppies,Swartkoppies,Northern Cape,-28.45,22.966667,8
swartkopspan,Swartkopspan,Northern Cape,-29.3188,22.141085,8
swartkops,Swartkops,Eastern Cape,-33.864057,25.601104,5
swartkop,Swartkop,Eastern Cape,-30.861537,26.898077,5
swartkop,Swartkop,Northern Cape,-29.95,17.216667,8
swartlaagte,Swartlaagte,Free State,-30.047745,26.520629,3
swartlaagte,Swartlaagte,Eastern Cape,-30.44431,27.482136,5
swartmodder,Swartmodder,Northern Cape,-28.027398,20.552269,8
swartoup,Swartoup,Northern Cape,-28.961388,19.456754,8
swartruggens,Swartruggens,North West,-25.650215,26.688564,10
swartspruit,Swartspruit,Gauteng,-25.72071,28.012323,6
swartwater,Swartwater,Eastern Cape,-31.674641,26.836143,5
swartwater,Swartwater,Limpopo,-22.855711,28.201775,9
swartwater,Swartwater,Western Cape,-33.282574,18.263552,11
swazini,Swazini,Eastern Cape,-30.65546,28.842828,5
sweetfontein,Sweetfontein,Free State,-30.008388,26.830074,3
sweethome,Sweethome,North West,-27.428527,23.508592,10
sweetlayini,Sweetlayini,Eastern Cape,-31.75,27.716667,5
sweet valley,Sweet Valley,Free State,-27.566658,29.694528,3
sweet valley,Sweet Valley,Western Cape,-34.048098,18.442507,11
sweetwaters,Sweetwaters,KwaZulu Natal,-29.016667,29.683333,2
sweet waters,Sweet Waters,KwaZulu Natal,-29.596007,30.266898,2
swelela,Swelela,KwaZulu Natal,-27.75,32.283333,2
swellendam,Swellendam,Western Cape,-34.022624,20.441706,11
swesterpan,Swesterpan,Free State,-29.0854,25.686262,3
swinburne,Swinburne,Free State,-28.34866,29.277582,3
swinburne,Swinburne,Eastern Cape,-33.915148,25.397057,5
swiss farm,Swiss Farm,Western Cape,-33.936598,19.110893,11
sybrandskraal,Sybrandskraal,Gauteng,-25.462606,28.638733,6
sydenham,Sydenham,KwaZulu Natal,-29.829938,30.991565,2
sydenham,Sydenham,Eastern Cape,-33.925263,25.60223,5
sydney on vaal,Sydney on Vaal,Northern Cape,-28.444544,24.315832,8
sydney,Sydney,North West,-26.215543,23.115987,10
syferkuil,Syferkuil,North West,-26.516667,26.416667,10
synmanskraal,Synmanskraal,Eastern Cape,-31.352688,26.802604,5
